Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
02.12.1285;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Basalt-Mosaik, Bettung 5 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 23, Segment 374. Ausführung nach DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;14.18;Pflaster
03.12.1286;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XC3, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 27, Segment 95. Ausführung gem. DIN 18300, DIN 1998. Abrechnung nach m³. Nachweis: As‑Built.;m³;25.8;Betonbau
04.03.1287;Entwässerungsleitung DN200 Beton;Entwässerungsleitung DN800 aus Beton mit Gefälle 1.4 %, Bettung und Abdeckung gem. EN 1610. Sandfang, Druckprüfung. Abschnitt 9, Segment 201. Ausführung nach DIN 1045‑2, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;56.11;Entwässerung
05.10.1288;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Doppelrohr DN125, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 31, Segment 332. Dokumentation gem. DIN 18300, DIN EN 1610. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;55.19;Kabelbau
06.07.1289;Erdarbeiten Aushub bis 1.93 m;Erdarbeiten: Aushub bis 1.03 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 46, Segment 403. Ausführung nach DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;44.05;Erdarbeiten
07.10.1290;Leitung DN110 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN200 aus PVC-U in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 44, Segment 310. Dichtheitsprüfung gemäß DAfStb-Richtlinie, DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;40.91;Leitungen
08.04.1291;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN2000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 27, Segment 225. Ausführung gem. DIN 4124, TL SoB‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;610.63;Schachtbau
09.04.1292;Asphalteinbau PA 11 4 cm;Asphalteinbau: Gussasphalt GA 11 Dicke 12 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 29, Segment 396. Verdichtung und Ebenheit nach DIN 1045‑2, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;8.94;Straßenbau
10.08.1293;Pflaster Ökopflaster 10 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 3 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 29, Segment 186. Ausführung nach DAfStb-Richtlinie, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: As‑Built.;m²;24.04;Pflaster
11.06.1294;Ortbeton C45/55 herstellen;Ortbetonbauteil in Klasse C40/50, Expositionsklasse XA1, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 22, Segment 14. Ausführung gem. DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;62.72;Betonbau
12.02.1295;Entwässerungsleitung DN150 Steinzeug;Entwässerungsleitung DN400 aus PP-HM mit Gefälle 1.71 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 15, Segment 292. Ausführung nach DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;8.28;Entwässerung
01.06.1296;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 4x16 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 17, Segment 275. Dokumentation gem. DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;23.67;Kabelbau
02.12.1297;Erdarbeiten Aushub bis 2.36 m;Erdarbeiten: Aushub bis 1.72 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 25, Segment 85. Ausführung nach DIN 1045‑2, DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;64.33;Erdarbeiten
03.10.1298;Leitung DN90 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN110 aus PVC-U in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 17, Segment 499. Dichtheitsprüfung gemäß DIN 18300, DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Materialzertifikate.;m;78.3;Leitungen
04.09.1299;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1200, Tiefe 6 m, Fundament, Konus, Steigeisen, Abdeckung Kl. E600. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 30, Segment 450. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;1155.66;Schachtbau
05.12.1300;Asphalteinbau AC 22 T S 8 cm;Asphalteinbau: AC 11 D Dicke 6 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 6, Segment 160. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, DIN EN 1610, TL SoB‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;12.23;Straßenbau
06.08.1301;Pflaster Klinkerpflaster 6 cm liefern & verlegen;Pflasterdecke Betonplatte 6 cm, Bettung 6 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 25, Segment 265. Ausführung nach DAfStb-Richtlinie, DIN 1998, DIN 4124, DIN EN 1610. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;34.45;Pflaster
07.02.1302;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XC2, Sichtklasse ohne Sichtanforderung. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 18, Segment 413. Ausführung gem. DIN 18300, DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;46.61;Betonbau
08.05.1303;Entwässerungsleitung DN800 Steinzeug;Entwässerungsleitung DN100 aus Beton mit Gefälle 1.09 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, Dichtheitsprüfung. Abschnitt 48, Segment 379. Ausführung nach DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;64.39;Entwässerung
09.08.1304;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 3x50 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 22, Segment 121. Dokumentation gem. DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;37.21;Kabelbau
10.09.1305;Erdarbeiten Aushub bis 2.98 m;Erdarbeiten: Aushub bis 1.37 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 37, Segment 404. Ausführung nach DIN 18300, DIN 1998. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;44.25;Erdarbeiten
11.09.1306;Leitung DN90 PVC-U verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus GfK in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 5, Segment 318. Dichtheitsprüfung gemäß DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;10.58;Leitungen
12.10.1307;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN2000, Tiefe 5 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 26, Segment 330. Ausführung gem. DAfStb-Richtlinie, DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;1195.88;Schachtbau
01.04.1308;Asphalteinbau AC 22 T S 6 cm;Asphalteinbau: SMA 8 S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 40, Segment 347. Verdichtung und Ebenheit nach DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m². Nachweis: As‑Built.;m²;31.91;Straßenbau
02.09.1309;Pflaster Basalt-Mosaik liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 4 cm, Tragschicht 16 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 22, Segment 279. Ausführung nach DIN 18300, DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Materialzertifikate.;m²;12.33;Pflaster
03.09.1310;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XF3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 18, Segment 174. Ausführung gem. DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;45.47;Betonbau
04.06.1311;Entwässerungsleitung DN125 KG;Entwässerungsleitung DN200 aus Steinzeug mit Gefälle 1.53 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, TV-Inspektion. Abschnitt 20, Segment 35. Ausführung nach DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;77.39;Entwässerung
05.12.1312;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 3x50 mit Warnband, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 8, Segment 429. Dokumentation gem. DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;42.06;Kabelbau
06.09.1313;Erdarbeiten Aushub bis 2.13 m;Erdarbeiten: Aushub bis 2.58 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 8, Segment 162. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;33.56;Erdarbeiten
07.12.1314;Leitung DN32 Stahl S235 verlegen;Liefern und Verlegen einer Rohrleitung DN400 aus Stahl S235 in Sandbettung (≥30 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 38, Segment 309. Dichtheitsprüfung gemäß DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;72.46;Leitungen
08.05.1315;Fertigteilschacht DN800 setzen;Fertigteilschacht DN800, Tiefe 3 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 22, Segment 60. Ausführung gem. ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;890.3;Schachtbau
09.11.1316;Asphalteinbau AC 16 D 12 cm;Asphalteinbau: AC 11 D Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Anrampungen. Abschnitt 12, Segment 187. Verdichtung und Ebenheit nach DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;40.0;Straßenbau
10.07.1317;Pflaster Natursteinplatte 3 cm liefern & verlegen;Pflasterdecke Betonpflaster 8 cm, Bettung 3 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 39, Segment 68. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, DIN 1998. Abrechnung nach m². Nachweis: As‑Built.;m²;25.79;Pflaster
11.11.1318;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XD2, Sichtklasse SB2. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 29, Segment 312. Ausführung gem. DIN 18300, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;28.41;Betonbau
12.12.1319;Entwässerungsleitung DN150 Beton;Entwässerungsleitung DN160 aus Beton mit Gefälle 0.99 %, Bettung und Abdeckung gem. EN 1610. Kontrollschächte, TV-Inspektion. Abschnitt 1, Segment 73. Ausführung nach DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;35.99;Entwässerung
01.09.1320;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse H07RN-F 5G16 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 44, Segment 284. Dokumentation gem. DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;35.89;Kabelbau
02.08.1321;Erdarbeiten Aushub bis 1.8 m;Erdarbeiten: Aushub bis 1.15 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 11, Segment 78. Ausführung nach DAfStb-Richtlinie, DIN 4124, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;59.95;Erdarbeiten
03.01.1322;Leitung DN355 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN75 aus PP-HM in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 8, Segment 333. Dichtheitsprüfung gemäß DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;80.11;Leitungen
04.04.1323;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN1200, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 13, Segment 303. Ausführung gem. DIN 18300, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: As‑Built.;St;475.25;Schachtbau
05.01.1324;Asphalteinbau SMA 11 S 7 cm;Asphalteinbau: AC 16 D Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Kantenbearbeitung. Abschnitt 20, Segment 7. Verdichtung und Ebenheit nach DIN 1998, DIN EN 206. Abrechnung nach m². Nachweis: Fotoprotokoll.;m²;32.55;Straßenbau
06.04.1325;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 4 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 28, Segment 67. Ausführung nach DIN 1045‑2, DIN EN 206, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;6.78;Pflaster
07.09.1326;Ortbeton C25/30 herstellen;Ortbetonbauteil in Klasse C50/60, Expositionsklasse XA2, Sichtklasse SB3. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 47, Segment 164. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;31.02;Betonbau
08.02.1327;Entwässerungsleitung DN315 Beton;Entwässerungsleitung DN600 aus KG mit Gefälle 2.76 %, Bettung und Abdeckung gem. EN 1610. Reinigungsöffnungen, TV-Inspektion. Abschnitt 40, Segment 389. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;52.06;Entwässerung
09.03.1328;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 5x10 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 7, Segment 141. Dokumentation gem. DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;86.09;Kabelbau
10.05.1329;Erdarbeiten Aushub bis 1.84 m;Erdarbeiten: Aushub bis 1.26 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 7, Segment 157. Ausführung nach DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;50.96;Erdarbeiten
11.12.1330;Leitung DN63 PE100-RC verlegen;Liefern und Verlegen einer Rohrleitung DN90 aus PVC-U in Sandbettung (≥20 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 5, Segment 445. Dichtheitsprüfung gemäß DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;4.71;Leitungen
12.05.1331;Fertigteilschacht DN1200 setzen;Fertigteilschacht DN1000, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. F900. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 26, Segment 476. Ausführung gem. DIN 1998, DIN 4124, DIN EN 206. Abrechnung pro St. Nachweis: Prüfzeugnisse.;St;991.34;Schachtbau
01.01.1332;Asphalteinbau SMA 11 S 8 cm;Asphalteinbau: AC 16 D Dicke 10 cm, Binderschicht/Tragschicht entsprechend ZTV. Flächenverdichtung. Abschnitt 28, Segment 281. Verdichtung und Ebenheit nach DIN 1045‑2, DIN 18300, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;10.75;Straßenbau
02.06.1333;Pflaster Betonpflaster 8 cm liefern & verlegen;Pflasterdecke Granitpflaster 8/10, Bettung 5 cm, Tragschicht 18 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 20, Segment 361. Ausführung nach DAfStb-Richtlinie, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;15.03;Pflaster
03.04.1334;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C45/55, Expositionsklasse XA1, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 40, Segment 279. Ausführung gem. DAfStb-Richtlinie, DIN EN 1610. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;58.15;Betonbau
04.09.1335;Entwässerungsleitung DN1000 Steinzeug;Entwässerungsleitung DN500 aus Steinzeug mit Gefälle 1.78 %, Bettung und Abdeckung gem. EN 1610. Rückstauklappen, Druckprüfung. Abschnitt 7, Segment 187. Ausführung nach DIN 1045‑2, DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;52.98;Entwässerung
05.09.1336;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Doppelrohr DN125, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 10, Segment 198. Dokumentation gem. DIN 1998, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;73.35;Kabelbau
06.01.1337;Erdarbeiten Aushub bis 1.18 m;Erdarbeiten: Aushub bis 1.33 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 21, Segment 339. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;29.41;Erdarbeiten
07.10.1338;Leitung DN200 GGG verlegen;Liefern und Verlegen einer Rohrleitung DN355 aus GGG in Sandbettung (≥10 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 34, Segment 279. Dichtheitsprüfung gemäß DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;69.92;Leitungen
08.10.1339;Fertigteilschacht DN800 setzen;Fertigteilschacht DN1200, Tiefe 2 m, Fundament, Konus, Steigeisen, Abdeckung Kl. B125. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 50, Segment 82. Ausführung gem. DIN 18300, DIN 4124, DIN EN 206, ZTV Pflaster‑StB. Abrechnung pro St. Nachweis: Fotoprotokoll.;St;602.41;Schachtbau
09.02.1340;Asphalteinbau SMA 8 S 11 cm;Asphalteinbau: AC 22 T S Dicke 4 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 33, Segment 419. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 1998, DIN 4124. Abrechnung nach m². Nachweis: Messprotokoll.;m²;26.4;Straßenbau
10.09.1341;Pflaster Granitpflaster 8/10 liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 5 cm, Tragschicht 20 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 15, Segment 395. Ausführung nach DIN 1998, TL SoB‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;24.35;Pflaster
11.11.1342;Ortbeton C50/60 herstellen;Ortbetonbauteil in Klasse C30/37, Expositionsklasse XF3, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 14, Segment 307. Ausführung gem. DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;28.5;Betonbau
12.02.1343;Entwässerungsleitung DN500 Steinzeug;Entwässerungsleitung DN100 aus Steinzeug mit Gefälle 1.85 %, Bettung und Abdeckung gem. EN 1610. Sandfang, TV-Inspektion. Abschnitt 25, Segment 36. Ausführung nach DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;24.88;Entwässerung
01.09.1344;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse N2XY 4x25 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 50, Segment 303. Dokumentation gem. DAfStb-Richtlinie, DIN 18300, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;62.28;Kabelbau
02.07.1345;Erdarbeiten Aushub bis 1.05 m;Erdarbeiten: Aushub bis 1.5 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 49, Segment 316. Ausführung nach DIN 1045‑2, DIN 18300, DIN 4124, DIN EN 1610. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;23.65;Erdarbeiten
03.07.1346;Leitung DN160 PP-HM verlegen;Liefern und Verlegen einer Rohrleitung DN250 aus PE100-RC in Sandbettung (≥15 cm), Verdichtung, Formstücke, Abzweige und Oberflächenwiederherstellung. Abschnitt 9, Segment 434. Dichtheitsprüfung gemäß DIN 1998, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;57.17;Leitungen
04.07.1347;Fertigteilschacht DN1000 setzen;Fertigteilschacht DN800, Tiefe 4 m, Fundament, Konus, Steigeisen, Abdeckung Kl. D400. Zu-/Abläufe einbinden, Fugen abdichten. Abschnitt 34, Segment 197. Ausführung gem. DAfStb-Richtlinie, ZTV Asphalt‑StB. Abrechnung pro St. Nachweis: Materialzertifikate.;St;618.67;Schachtbau
05.01.1348;Asphalteinbau AC 11 D 8 cm;Asphalteinbau: AC 22 T S Dicke 11 cm, Binderschicht/Tragschicht entsprechend ZTV. Fugenverguss. Abschnitt 6, Segment 19. Verdichtung und Ebenheit nach DAfStb-Richtlinie, DIN 4124, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m². Nachweis: Messprotokoll.;m²;21.85;Straßenbau
06.07.1349;Pflaster Granit Großpflaster 14/17 liefern & verlegen;Pflasterdecke Klinkerpflaster 6 cm, Bettung 6 cm, Tragschicht 14 cm, Fugenverfüllung und Abrütteln. Randsteine setzen. Abschnitt 46, Segment 125. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610, DIN EN 206. Abrechnung nach m². Nachweis: Messprotokoll.;m²;11.61;Pflaster
07.02.1350;Ortbeton C30/37 herstellen;Ortbetonbauteil in Klasse C25/30, Expositionsklasse XA1, Sichtklasse SB1. Schalung, Bewehrung, Einbau, Verdichtung, Nachbehandlung. Abschnitt 13, Segment 164. Ausführung gem. DIN 18300, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;55.28;Betonbau
