Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
02.04.3793;Erdarbeiten Aushub bis 1.6 m;Erdarbeiten: Aushub bis 2.75 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 29, Segment 183. Ausführung nach DIN 1045‑2, DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;23.15;Erdarbeiten
10.08.3801;Erdarbeiten Aushub bis 2.74 m;Erdarbeiten: Aushub bis 1.85 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 40, Segment 291. Ausführung nach DIN 1998, DIN 4124. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;25.4;Erdarbeiten
06.02.3809;Erdarbeiten Aushub bis 0.88 m;Erdarbeiten: Aushub bis 2.67 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 18, Segment 305. Ausführung nach DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;30.67;Erdarbeiten
02.11.3817;Erdarbeiten Aushub bis 1.24 m;Erdarbeiten: Aushub bis 2.12 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 49, Segment 248. Ausführung nach DIN 4124, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;48.01;Erdarbeiten
10.05.3825;Erdarbeiten Aushub bis 2.25 m;Erdarbeiten: Aushub bis 2.52 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 50, Segment 203. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;60.29;Erdarbeiten
06.12.3833;Erdarbeiten Aushub bis 0.96 m;Erdarbeiten: Aushub bis 0.93 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 43, Segment 111. Ausführung nach DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;25.51;Erdarbeiten
02.02.3841;Erdarbeiten Aushub bis 1.4 m;Erdarbeiten: Aushub bis 2.46 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 19, Segment 179. Ausführung nach DIN 18300, DIN 4124. Abrechnung nach m³. Nachweis: As‑Built.;m³;33.81;Erdarbeiten
10.10.3849;Erdarbeiten Aushub bis 2.72 m;Erdarbeiten: Aushub bis 0.95 m, Bodenklasse BK 3–5, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 15, Segment 500. Ausführung nach DIN 18300, DIN EN 1610. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;12.13;Erdarbeiten
06.12.3857;Erdarbeiten Aushub bis 2.18 m;Erdarbeiten: Aushub bis 2.07 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 34, Segment 137. Ausführung nach DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;34.93;Erdarbeiten
02.02.3865;Erdarbeiten Aushub bis 2.16 m;Erdarbeiten: Aushub bis 1.83 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 24, Segment 104. Ausführung nach DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;15.71;Erdarbeiten
10.11.3873;Erdarbeiten Aushub bis 0.8 m;Erdarbeiten: Aushub bis 2.26 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 47, Segment 289. Ausführung nach DAfStb-Richtlinie, DIN 1998. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;55.57;Erdarbeiten
06.07.3881;Erdarbeiten Aushub bis 1.61 m;Erdarbeiten: Aushub bis 2.77 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 1, Segment 481. Ausführung nach DIN 18300, DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;42.33;Erdarbeiten
02.10.3889;Erdarbeiten Aushub bis 1.36 m;Erdarbeiten: Aushub bis 1.03 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 34, Segment 236. Ausführung nach DAfStb-Richtlinie, DIN 18300. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;24.66;Erdarbeiten
10.11.3897;Erdarbeiten Aushub bis 0.83 m;Erdarbeiten: Aushub bis 2.89 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 19, Segment 496. Ausführung nach DIN 1045‑2, DIN 1998. Abrechnung nach m³. Nachweis: As‑Built.;m³;59.44;Erdarbeiten
06.05.3905;Erdarbeiten Aushub bis 1.98 m;Erdarbeiten: Aushub bis 1.35 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 15, Segment 441. Ausführung nach DIN 1045‑2, DIN 18300, DIN 1998, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;25.17;Erdarbeiten
02.01.3913;Erdarbeiten Aushub bis 2.06 m;Erdarbeiten: Aushub bis 1.37 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 39, Segment 360. Ausführung nach DIN 1045‑2, DIN 18300, DIN 4124. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;44.41;Erdarbeiten
10.12.3921;Erdarbeiten Aushub bis 1.08 m;Erdarbeiten: Aushub bis 1.59 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 9, Segment 217. Ausführung nach DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;22.39;Erdarbeiten
06.04.3929;Erdarbeiten Aushub bis 0.9 m;Erdarbeiten: Aushub bis 2.88 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 45, Segment 494. Ausführung nach DIN 18300, DIN EN 1610. Abrechnung nach m³. Nachweis: As‑Built.;m³;59.59;Erdarbeiten
02.01.3937;Erdarbeiten Aushub bis 0.88 m;Erdarbeiten: Aushub bis 2.27 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 10, Segment 489. Ausführung nach DIN 18300, DIN 1998, DIN EN 206. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;62.43;Erdarbeiten
10.07.3945;Erdarbeiten Aushub bis 1.08 m;Erdarbeiten: Aushub bis 2.75 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 29, Segment 301. Ausführung nach DIN 1998, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;21.01;Erdarbeiten
06.01.3953;Erdarbeiten Aushub bis 1.35 m;Erdarbeiten: Aushub bis 2.3 m, Bodenklasse nichtbindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 3, Segment 398. Ausführung nach DIN 1045‑2, DIN 4124. Abrechnung nach m³. Nachweis: As‑Built.;m³;25.12;Erdarbeiten
02.10.3961;Erdarbeiten Aushub bis 2.48 m;Erdarbeiten: Aushub bis 1.76 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 47, Segment 174. Ausführung nach DIN 1045‑2, DIN 18300. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;31.28;Erdarbeiten
10.11.3969;Erdarbeiten Aushub bis 2.72 m;Erdarbeiten: Aushub bis 1.86 m, Bodenklasse felsig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 19, Segment 192. Ausführung nach DIN 18300, DIN 1998, DIN 4124. Abrechnung nach m³. Nachweis: As‑Built.;m³;17.78;Erdarbeiten
06.08.3977;Erdarbeiten Aushub bis 1.08 m;Erdarbeiten: Aushub bis 2.9 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 23, Segment 292. Ausführung nach DIN 1045‑2, DIN 18300, DIN 1998, DIN EN 1610. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;21.46;Erdarbeiten
02.08.3985;Erdarbeiten Aushub bis 1.86 m;Erdarbeiten: Aushub bis 1.18 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 46, Segment 91. Ausführung nach DAfStb-Richtlinie, DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;45.71;Erdarbeiten
10.03.3993;Erdarbeiten Aushub bis 2.78 m;Erdarbeiten: Aushub bis 1.39 m, Bodenklasse BK 3–5, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 22, Segment 308. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;47.47;Erdarbeiten
06.05.4001;Erdarbeiten Aushub bis 1.21 m;Erdarbeiten: Aushub bis 1.21 m, Bodenklasse BK 3–5, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 1, Segment 440. Ausführung nach ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;23.33;Erdarbeiten
02.01.4009;Erdarbeiten Aushub bis 1.7 m;Erdarbeiten: Aushub bis 2.39 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 22, Segment 494. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 4124. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;40.5;Erdarbeiten
10.01.4017;Erdarbeiten Aushub bis 2.07 m;Erdarbeiten: Aushub bis 2.79 m, Bodenklasse BK 3–5, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 42, Segment 84. Ausführung nach DIN 4124, DIN EN 206. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;45.24;Erdarbeiten
06.03.4025;Erdarbeiten Aushub bis 2.33 m;Erdarbeiten: Aushub bis 2.82 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 9, Segment 469. Ausführung nach DIN 1045‑2, DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;41.53;Erdarbeiten
02.10.4033;Erdarbeiten Aushub bis 1.95 m;Erdarbeiten: Aushub bis 2.68 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 18, Segment 243. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;56.0;Erdarbeiten
10.07.4041;Erdarbeiten Aushub bis 1.87 m;Erdarbeiten: Aushub bis 0.8 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 40, Segment 335. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 1610. Abrechnung nach m³. Nachweis: As‑Built.;m³;21.61;Erdarbeiten
06.05.4049;Erdarbeiten Aushub bis 2.04 m;Erdarbeiten: Aushub bis 2.0 m, Bodenklasse nichtbindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 29, Segment 255. Ausführung nach DIN 1045‑2, DIN 1998, DIN EN 206, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;27.47;Erdarbeiten
02.08.4057;Erdarbeiten Aushub bis 1.19 m;Erdarbeiten: Aushub bis 2.59 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 48, Segment 314. Ausführung nach DAfStb-Richtlinie, DIN 18300, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;31.56;Erdarbeiten
10.05.4065;Erdarbeiten Aushub bis 0.98 m;Erdarbeiten: Aushub bis 1.43 m, Bodenklasse BK 3–5, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 12, Segment 21. Ausführung nach DIN 18300, DIN 4124. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;54.54;Erdarbeiten
06.06.4073;Erdarbeiten Aushub bis 0.81 m;Erdarbeiten: Aushub bis 1.04 m, Bodenklasse felsig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 23, Segment 319. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;41.95;Erdarbeiten
02.03.4081;Erdarbeiten Aushub bis 0.88 m;Erdarbeiten: Aushub bis 1.72 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 26, Segment 234. Ausführung nach DAfStb-Richtlinie, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;19.38;Erdarbeiten
10.05.4089;Erdarbeiten Aushub bis 2.43 m;Erdarbeiten: Aushub bis 2.12 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 26, Segment 419. Ausführung nach DIN 18300, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;30.22;Erdarbeiten
06.10.4097;Erdarbeiten Aushub bis 2.03 m;Erdarbeiten: Aushub bis 2.46 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 15, Segment 454. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;63.41;Erdarbeiten
02.02.4105;Erdarbeiten Aushub bis 2.02 m;Erdarbeiten: Aushub bis 1.66 m, Bodenklasse BK 2–3, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 30, Segment 376. Ausführung nach DAfStb-Richtlinie, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;41.43;Erdarbeiten
10.06.4113;Erdarbeiten Aushub bis 2.49 m;Erdarbeiten: Aushub bis 2.68 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 35, Segment 196. Ausführung nach DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;53.74;Erdarbeiten
06.12.4121;Erdarbeiten Aushub bis 0.95 m;Erdarbeiten: Aushub bis 1.72 m, Bodenklasse bindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 2, Segment 142. Ausführung nach DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;17.32;Erdarbeiten
02.06.4129;Erdarbeiten Aushub bis 1.96 m;Erdarbeiten: Aushub bis 1.92 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 39, Segment 250. Ausführung nach DIN 1998, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;59.49;Erdarbeiten
10.09.4137;Erdarbeiten Aushub bis 1.67 m;Erdarbeiten: Aushub bis 1.56 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 26, Segment 100. Ausführung nach DIN 1045‑2, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;17.41;Erdarbeiten
06.02.4145;Erdarbeiten Aushub bis 2.68 m;Erdarbeiten: Aushub bis 1.49 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 40, Segment 56. Ausführung nach DIN 18300, TL SoB‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;43.97;Erdarbeiten
02.10.4153;Erdarbeiten Aushub bis 1.49 m;Erdarbeiten: Aushub bis 1.58 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 10, Segment 178. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;43.21;Erdarbeiten
10.02.4161;Erdarbeiten Aushub bis 1.54 m;Erdarbeiten: Aushub bis 1.5 m, Bodenklasse BK 2–3, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 23, Segment 60. Ausführung nach DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;17.62;Erdarbeiten
06.11.4169;Erdarbeiten Aushub bis 2.76 m;Erdarbeiten: Aushub bis 2.38 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 35, Segment 446. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;45.47;Erdarbeiten
02.07.4177;Erdarbeiten Aushub bis 1.97 m;Erdarbeiten: Aushub bis 2.73 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 21, Segment 24. Ausführung nach DIN 18300, DIN EN 1610. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;46.16;Erdarbeiten
10.03.4185;Erdarbeiten Aushub bis 2.39 m;Erdarbeiten: Aushub bis 2.02 m, Bodenklasse felsig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 47, Segment 249. Ausführung nach DIN 18300, DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Materialzertifikate.;m³;13.35;Erdarbeiten
06.05.4193;Erdarbeiten Aushub bis 1.78 m;Erdarbeiten: Aushub bis 2.08 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 33, Segment 200. Ausführung nach DIN 1045‑2, DIN 1998, DIN 4124. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;49.24;Erdarbeiten
02.10.4201;Erdarbeiten Aushub bis 1.76 m;Erdarbeiten: Aushub bis 2.95 m, Bodenklasse felsig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 8, Segment 243. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 1998, TL SoB‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;37.13;Erdarbeiten
10.05.4209;Erdarbeiten Aushub bis 0.86 m;Erdarbeiten: Aushub bis 1.14 m, Bodenklasse BK 3–5, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥97 % Proctor. Abschnitt 37, Segment 166. Ausführung nach DAfStb-Richtlinie, DIN EN 1610, DIN EN 206. Abrechnung nach m³. Nachweis: As‑Built.;m³;24.5;Erdarbeiten
06.05.4217;Erdarbeiten Aushub bis 1.94 m;Erdarbeiten: Aushub bis 1.23 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 35, Segment 103. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;28.97;Erdarbeiten
02.07.4225;Erdarbeiten Aushub bis 2.89 m;Erdarbeiten: Aushub bis 2.81 m, Bodenklasse BK 3–5, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 41, Segment 451. Ausführung nach DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;52.64;Erdarbeiten
10.01.4233;Erdarbeiten Aushub bis 2.86 m;Erdarbeiten: Aushub bis 2.78 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 6, Segment 79. Ausführung nach DAfStb-Richtlinie, DIN 1045‑2, DIN 18300, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;17.32;Erdarbeiten
06.11.4241;Erdarbeiten Aushub bis 1.46 m;Erdarbeiten: Aushub bis 2.0 m, Bodenklasse nichtbindig, Böschung 1:1.5, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 41, Segment 318. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;21.08;Erdarbeiten
02.10.4249;Erdarbeiten Aushub bis 2.66 m;Erdarbeiten: Aushub bis 2.02 m, Bodenklasse BK 2–3, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 6, Segment 497. Ausführung nach DAfStb-Richtlinie, DIN 18300, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m³. Nachweis: Messprotokoll.;m³;39.43;Erdarbeiten
10.10.4257;Erdarbeiten Aushub bis 1.99 m;Erdarbeiten: Aushub bis 2.76 m, Bodenklasse bindig, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥95 % Proctor. Abschnitt 9, Segment 447. Ausführung nach DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;13.55;Erdarbeiten
06.03.4265;Erdarbeiten Aushub bis 2.44 m;Erdarbeiten: Aushub bis 2.94 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥98 % Proctor. Abschnitt 9, Segment 313. Ausführung nach DIN 1045‑2, DIN 18300, DIN EN 1610, TL SoB‑StB. Abrechnung nach m³. Nachweis: As‑Built.;m³;50.91;Erdarbeiten
02.02.4273;Erdarbeiten Aushub bis 0.96 m;Erdarbeiten: Aushub bis 2.24 m, Bodenklasse bindig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 6, Segment 2. Ausführung nach DIN 1045‑2, DIN 4124, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Fotoprotokoll.;m³;23.7;Erdarbeiten
10.03.4281;Erdarbeiten Aushub bis 2.05 m;Erdarbeiten: Aushub bis 1.32 m, Bodenklasse BK 3–5, Verbau Trägerbohlen, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 34, Segment 429. Ausführung nach DIN 1045‑2, DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;42.6;Erdarbeiten
06.04.4289;Erdarbeiten Aushub bis 2.96 m;Erdarbeiten: Aushub bis 2.03 m, Bodenklasse felsig, Verbau KS, Verladung/Transport/Wiedereinbau geeigneter Massen. Verdichtung ≥96 % Proctor. Abschnitt 33, Segment 400. Ausführung nach DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung nach m³. Nachweis: Prüfzeugnisse.;m³;33.68;Erdarbeiten
